imageName longitude latitude altitude Omega Phi Kappa
100_0162_0018.JPG 21.18064627 51.73805849 211.93637506 0.47295973 0.59950263 169.80371870
100_0162_0019.JPG 21.18059613 51.73783974 211.98416622 0.44786963 0.57546759 169.70911441
100_0162_0020.JPG 21.18054397 51.73761926 212.00938204 0.49438670 0.56934658 169.29912298
100_0162_0021.JPG 21.18049165 51.73740196 211.98605551 0.53872912 0.50326459 168.83717680
100_0162_0022.JPG 21.18044013 51.73718216 211.99165197 0.53272752 0.46969681 168.74900681
100_0162_0023.JPG 21.18038804 51.73696596 211.96380966 0.55781862 0.44790107 168.72813597
100_0162_0024.JPG 21.18033581 51.73674632 211.94499554 0.53915551 0.38945892 168.58248852
100_0162_0025.JPG 21.18028473 51.73652621 211.94445702 0.58478873 0.37519984 169.18272137
100_0162_0026.JPG 21.18023372 51.73630679 211.94115215 0.60756530 0.32724642 168.22844153
100_0162_0027.JPG 21.18018340 51.73608557 211.92833384 0.59941736 0.35275045 168.14612081
100_0162_0028.JPG 21.18013039 51.73586972 211.91850540 0.58012613 0.34157912 168.98253782
100_0162_0029.JPG 21.18007885 51.73564863 211.92668650 0.59084223 0.32675276 168.35663148
100_0162_0030.JPG 21.18002695 51.73543079 211.91162390 0.62300398 0.33045555 168.57985650
100_0162_0031.JPG 21.17997583 51.73521232 211.91690148 0.63671828 0.32937119 168.43230244
100_0162_0032.JPG 21.17992331 51.73499033 211.93444073 0.69602426 0.32586850 168.14090523
100_0162_0033.JPG 21.17987122 51.73477238 211.91854225 0.70910810 0.31438884 167.96276484
100_0162_0034.JPG 21.17982088 51.73455341 211.93945580 0.73402373 0.30868320 167.76784247
100_0162_0035.JPG 21.17976931 51.73433229 212.07625254 0.77974994 0.33335313 167.83730769
100_0162_0036.JPG 21.17971624 51.73411138 212.00742166 0.81872113 0.34362112 167.74636568
100_0162_0037.JPG 21.17966253 51.73389613 211.87946465 0.87703160 0.36985086 168.17472550
100_0162_0038.JPG 21.17961062 51.73367537 211.88542635 0.92831383 0.38012596 169.04823886
100_0162_0039.JPG 21.17955770 51.73345727 211.91486238 0.95763323 0.37205323 168.53242592
100_0162_0040.JPG 21.17950748 51.73323784 211.93090580 0.99796527 0.38052219 168.82462112
100_0162_0041.JPG 21.17945578 51.73301785 211.91370210 1.06989819 0.41538992 168.19987119
100_0162_0042.JPG 21.17940218 51.73279957 211.86410144 1.07617826 0.42880277 169.21366638
100_0162_0043.JPG 21.17935166 51.73258213 211.90715613 1.10843748 0.45116485 169.16361791
100_0162_0044.JPG 21.17929928 51.73236424 211.92190862 1.14417126 0.43413415 169.12196666
100_0162_0045.JPG 21.17924748 51.73214645 211.90528687 1.18544623 0.41409385 169.37582892
100_0162_0046.JPG 21.17919382 51.73192838 211.90224366 1.10995715 0.42181070 169.94453688
100_0162_0047.JPG 21.17914245 51.73170920 211.96371867 1.08225425 0.44534201 170.06981788
100_0162_0048.JPG 21.17909061 51.73149044 211.91597312 1.05492960 0.45096106 170.26811842
100_0162_0049.JPG 21.17903705 51.73127157 211.89441343 0.99426218 0.43422790 170.79112226
100_0162_0050.JPG 21.17898706 51.73105185 211.89914875 1.03727173 0.47161858 171.93200022
100_0162_0051.JPG 21.17898757 51.73095790 211.84328513 0.71070180 0.56965673 -160.96592867
100_0162_0052.JPG 21.17921704 51.73094792 211.78778779 -0.23636125 0.49080078 -104.87824502
100_0162_0053.JPG 21.17949090 51.73091321 212.13794329 -0.30942395 0.62118311 -101.92246548
100_0162_0054.JPG 21.17952360 51.73100086 211.92383051 -0.46812084 -0.55108830 -15.93508514
100_0162_0055.JPG 21.17957756 51.73122153 211.86149002 -0.59844780 -0.67145275 -11.04358511
100_0162_0056.JPG 21.17962926 51.73143764 211.93428108 -0.72759921 -0.70031555 -11.04736045
100_0162_0057.JPG 21.17968128 51.73165840 211.91660501 -0.82722136 -0.72595992 -10.57758409
100_0162_0058.JPG 21.17973289 51.73187638 211.91312685 -0.87968020 -0.73263009 -10.03475662
100_0162_0059.JPG 21.17978538 51.73209724 211.99331285 -0.96835020 -0.72790204 -9.63968849
100_0162_0060.JPG 21.17983675 51.73231616 211.94084069 -1.03600518 -0.70817373 -9.32403703
100_0162_0061.JPG 21.17988810 51.73253407 211.94149054 -1.05350552 -0.70976924 -9.20928092
100_0162_0062.JPG 21.17994045 51.73275348 211.94764646 -1.10027459 -0.70710839 -9.38489701
100_0162_0063.JPG 21.17999135 51.73297251 211.92996014 -1.05873876 -0.68939224 -9.33988168
100_0162_0064.JPG 21.18004330 51.73319024 211.97990266 -1.10778173 -0.67538896 -9.16198978
100_0162_0065.JPG 21.18009536 51.73340877 211.99322917 -1.15336225 -0.66284982 -9.45663208
100_0162_0066.JPG 21.18014616 51.73362963 212.01136467 -1.19045405 -0.65652855 -8.78000196
100_0162_0067.JPG 21.18019936 51.73384791 211.98063576 -1.25012032 -0.64601014 -8.62759789
100_0162_0068.JPG 21.18024954 51.73406813 211.92514733 -1.29749383 -0.63740870 -8.23228843
100_0162_0069.JPG 21.18030008 51.73428599 211.83842919 -1.26840717 -0.63007405 -8.26478877
100_0162_0070.JPG 21.18035275 51.73450606 211.88872847 -1.25938293 -0.64387218 -8.30396315
100_0162_0071.JPG 21.18040287 51.73472372 211.88993496 -1.18223378 -0.67275123 -8.13892654
100_0162_0072.JPG 21.18045531 51.73494209 211.88535640 -1.15833192 -0.74782865 -7.92846845
100_0162_0073.JPG 21.18050908 51.73516323 211.94735008 -1.13893421 -0.79533228 -7.84855286
100_0162_0074.JPG 21.18056173 51.73538143 211.92757028 -1.13532130 -0.76513522 -7.41196415
100_0162_0075.JPG 21.18061400 51.73560263 211.91352964 -1.14929103 -0.72924089 -7.01755569
100_0162_0076.JPG 21.18066464 51.73582070 211.90589532 -1.17899044 -0.77136738 -6.38693625
100_0162_0077.JPG 21.18071648 51.73604060 211.92173862 -1.13970826 -0.78957479 -5.95119362
