imageName X Y Z Omega Phi Kappa
100_0220_0068.JPG 650851.744936 434621.982959 207.713255 1.029087 1.068080 172.783648
100_0220_0069.JPG 650848.941410 434598.352840 207.666295 1.021294 1.064751 172.345879
100_0220_0070.JPG 650846.096396 434574.304310 207.698840 1.006828 1.091161 172.519041
100_0220_0071.JPG 650843.593569 434550.146306 207.750073 1.034732 1.075783 172.779236
100_0220_0072.JPG 650840.774081 434526.376654 207.703931 1.080012 1.063761 172.458831
100_0220_0073.JPG 650838.011524 434502.157091 207.738705 1.088462 1.050603 172.207545
100_0220_0074.JPG 650835.572793 434478.258993 207.759110 1.167587 1.018171 171.672785
100_0220_0075.JPG 650832.584902 434454.350745 207.691722 1.234473 0.985729 171.072002
100_0220_0076.JPG 650829.676315 434430.643945 207.705018 1.318859 0.964377 171.230763
100_0220_0077.JPG 650826.779808 434406.806097 207.695616 1.324712 0.989481 171.636293
100_0220_0078.JPG 650823.504446 434383.277639 208.471636 1.039696 0.591152 171.719355
100_0220_0079.JPG 650820.917519 434359.748048 208.359308 1.049483 0.636135 171.434286
100_0220_0080.JPG 650817.821967 434336.134737 207.887478 1.037354 0.494432 171.529038
100_0220_0081.JPG 650815.030904 434311.965039 207.994645 1.069128 0.515452 171.811265
100_0220_0082.JPG 650812.365342 434288.031904 207.940153 1.032124 0.517883 172.501029
100_0220_0083.JPG 650809.768607 434264.374831 208.210282 0.962339 0.512578 172.488198
100_0220_0084.JPG 650807.101698 434240.316153 208.523430 0.941083 0.523927 171.476054
100_0220_0085.JPG 650804.357859 434216.448557 208.625518 0.972555 0.491148 172.307124
100_0220_0086.JPG 650801.696386 434192.271377 208.501696 0.999817 0.461058 171.909462
100_0220_0087.JPG 650798.783198 434168.425139 208.721983 1.006954 0.424064 170.452305
100_0220_0088.JPG 650796.193322 434144.651584 208.200887 0.946697 0.454901 171.392873
100_0220_0089.JPG 650793.134725 434120.513323 208.345142 0.964861 0.420045 171.262713
100_0220_0090.JPG 650790.141806 434097.071294 207.936851 0.947496 0.480722 171.540480
100_0220_0091.JPG 650787.323401 434073.347930 207.494133 0.981995 0.479990 172.263274
100_0220_0092.JPG 650784.512652 434049.396569 207.773893 0.995522 0.450308 171.740976
100_0220_0093.JPG 650781.846699 434025.208574 208.234875 0.973199 0.434213 171.647086
100_0220_0094.JPG 650780.508366 434017.061253 208.500247 0.955292 0.268909 170.755460
DJI_0221.JPG 650779.613874 434025.812425 207.149370 44.961450 7.136894 8.026914
DJI_0222.JPG 650775.091291 434050.568138 206.977966 44.672604 6.228895 6.989067
DJI_0223.JPG 650767.330585 434094.585048 207.392190 44.465585 6.112591 6.718950
DJI_0224.JPG 650759.139554 434141.302677 207.782238 44.388888 6.018397 6.517576
DJI_0225.JPG 650754.070726 434176.911397 206.684147 44.191481 -2.930132 -2.346581
DJI_0226.JPG 650750.227941 434210.627157 207.119728 44.125587 -3.403473 -2.731488
DJI_0227.JPG 650748.447388 434254.252381 207.453670 44.166481 -3.350868 -2.650173
DJI_0228.JPG 650747.950085 434287.474764 207.973399 44.195454 -3.918201 -3.182809
DJI_0229.JPG 650749.716440 434326.770029 208.010141 44.253839 -4.075406 -3.342714
100_0237_0001.JPG 650469.664793 436333.058353 205.057019 0.314221 0.717420 -157.204560
100_0237_0002.JPG 650473.682528 436323.781951 205.039697 0.305610 0.734822 -157.268203
100_0237_0003.JPG 650479.828600 436307.894119 205.055582 0.344407 0.721453 -157.595816
100_0237_0004.JPG 650487.808823 436287.282589 205.016896 0.286214 0.731641 -157.706503
100_0237_0005.JPG 650496.913675 436264.531145 205.037092 0.293844 0.761482 -157.236017
100_0237_0006.JPG 650506.070905 436242.003125 205.114866 0.301377 0.784606 -157.969947
100_0237_0007.JPG 650514.789378 436219.501841 205.022366 0.297764 0.796240 -158.153753
100_0237_0008.JPG 650523.666123 436197.091777 204.999260 0.278946 0.793584 -157.621276
100_0237_0009.JPG 650532.592301 436174.753718 205.076173 0.276125 0.845954 -157.912584
100_0237_0010.JPG 650541.370120 436152.645130 205.031759 0.264972 0.860808 -158.524480
100_0237_0011.JPG 650550.035302 436130.445906 205.012142 0.239959 0.841803 -158.435325
100_0237_0012.JPG 650558.952763 436108.173570 205.050013 0.267858 0.838915 -158.170975
100_0237_0013.JPG 650567.560073 436086.470236 204.979292 0.295341 0.821594 -158.239663
100_0237_0014.JPG 650576.181789 436064.874841 205.006230 0.232205 0.801799 -158.169000
100_0237_0015.JPG 650584.726807 436043.592103 205.014007 0.203458 0.803527 -158.290884
100_0237_0016.JPG 650593.157096 436022.371658 205.013407 0.187701 0.792429 -158.583995
100_0237_0017.JPG 650601.788714 436000.976391 205.070084 0.101530 0.816779 -158.561808
100_0237_0018.JPG 650610.387198 435979.405433 205.075460 0.100407 0.822589 -158.457622
100_0237_0019.JPG 650619.842998 435955.907245 204.905331 0.143764 0.765084 -158.533692
100_0237_0020.JPG 650623.319551 435946.446987 205.031940 0.172825 0.798071 -158.895251
100_0237_0021.JPG 650630.308263 435927.965446 205.166768 0.235953 0.853962 -158.851342
100_0237_0022.JPG 650639.415516 435905.861913 205.147356 0.267620 0.844874 -158.668544
100_0237_0023.JPG 650648.806765 435883.130182 205.095895 0.319582 0.881397 -158.883343
100_0237_0024.JPG 650657.553393 435860.816892 205.003662 0.301086 0.844360 -159.296700
100_0237_0025.JPG 650666.261935 435838.760500 205.055214 0.309642 0.860332 -159.246381
100_0237_0026.JPG 650675.055729 435816.256610 205.017548 0.301610 0.843176 -159.003016
100_0237_0027.JPG 650683.961882 435793.943052 205.025256 0.303652 0.832552 -158.546777
100_0237_0028.JPG 650693.062864 435771.401859 205.035649 0.294851 0.806711 -158.643402
100_0237_0029.JPG 650701.952885 435749.190058 205.055087 0.275328 0.813719 -158.909012
100_0237_0030.JPG 650710.749066 435727.003225 205.027375 0.301043 0.813520 -159.182401
100_0237_0031.JPG 650719.523464 435704.615800 205.037461 0.275409 0.777102 -158.784696
100_0237_0032.JPG 650728.444595 435682.253350 205.050306 0.324201 0.816357 -158.767887
100_0237_0033.JPG 650737.520444 435659.808363 205.057691 0.311842 0.783647 -158.686614
100_0237_0034.JPG 650746.465732 435637.444370 205.035161 0.331839 0.805790 -158.978604
100_0237_0035.JPG 650755.164279 435615.083957 205.045617 0.365494 0.801416 -159.209378
100_0237_0036.JPG 650764.311823 435592.404842 205.069028 0.381402 0.829871 -158.778525
100_0237_0037.JPG 650773.048372 435570.060924 205.042513 0.419479 0.826965 -159.749046
100_0237_0038.JPG 650781.446919 435547.715975 205.038057 0.465989 0.873582 -159.448050
100_0237_0039.JPG 650789.227933 435525.036137 205.029373 0.484345 0.902854 -160.906504
100_0237_0040.JPG 650796.536707 435502.429870 205.014893 0.487733 0.914597 -161.369252
100_0237_0041.JPG 650803.698964 435479.229922 205.051364 0.547792 0.904276 -162.744545
100_0237_0042.JPG 650810.144867 435455.879371 205.063266 0.567830 0.891533 -164.194573
100_0237_0043.JPG 650815.707109 435432.864943 204.973608 0.541804 0.889305 -165.057308
100_0237_0044.JPG 650820.655363 435409.379146 204.985385 0.547887 0.845447 -166.708070
100_0237_0045.JPG 650825.257306 435386.081062 205.012523 0.610916 0.827791 -167.788145
100_0237_0046.JPG 650828.901233 435361.934411 205.066629 0.670275 0.834952 -169.422602
100_0237_0047.JPG 650832.191770 435338.459535 205.047377 0.641655 0.807537 -169.356960
100_0237_0048.JPG 650834.778006 435314.691427 205.009098 0.669784 0.785610 -170.741991
100_0237_0049.JPG 650837.115652 435290.869572 205.018314 0.686490 0.750253 -172.455594
100_0237_0050.JPG 650838.471415 435266.767585 205.054545 0.751985 0.764248 -174.302950
100_0237_0051.JPG 650839.283311 435243.053262 205.050600 0.771506 0.758496 -175.294183
100_0237_0052.JPG 650839.460034 435218.979908 205.036064 0.834623 0.772591 -176.241552
100_0237_0053.JPG 650841.020985 435208.963809 205.034741 -0.049309 0.595707 -102.722257
100_0237_0054.JPG 650855.605551 435214.844236 204.803048 -0.290360 0.529997 -90.633415
100_0237_0055.JPG 650874.923044 435213.880795 205.154629 -0.341162 0.783872 -91.071843
100_0237_0056.JPG 650876.940735 435220.031397 204.966824 -0.312269 -0.457675 -8.220112
100_0237_0057.JPG 650876.970545 435242.899541 204.920739 -0.442854 -0.832279 -1.053548
100_0237_0058.JPG 650876.129798 435266.739003 205.029963 -0.608089 -0.858099 -0.473642
100_0237_0059.JPG 650874.743563 435290.610651 205.090826 -0.730265 -0.885710 0.712328
100_0237_0060.JPG 650872.788050 435314.542981 205.074411 -0.792928 -0.921009 2.299312
100_0237_0061.JPG 650870.186925 435338.390104 205.010452 -0.819329 -0.939176 3.586820
100_0237_0062.JPG 650866.910918 435362.089128 204.997213 -0.813874 -0.970469 4.443544
100_0237_0063.JPG 650863.117643 435385.828554 205.036911 -0.846205 -0.987931 5.399918
100_0237_0064.JPG 650858.860926 435409.271051 205.065931 -0.837795 -0.986415 5.970145
100_0237_0065.JPG 650853.990268 435433.071797 205.074963 -0.835863 -0.987953 7.449891
100_0237_0066.JPG 650848.531443 435456.425152 205.035964 -0.817125 -1.030349 8.780611
100_0237_0067.JPG 650842.417011 435479.463039 204.981454 -0.829882 -1.040655 10.516837
100_0237_0068.JPG 650835.582260 435502.690994 204.981089 -0.819594 -1.092993 11.902078
100_0237_0069.JPG 650828.441649 435525.527784 205.038832 -0.859137 -1.116911 12.487262
100_0237_0070.JPG 650820.707096 435548.375652 205.025710 -0.905081 -1.132409 14.142589
100_0237_0071.JPG 650812.495663 435570.810432 204.995409 -0.918977 -1.148700 15.562589
100_0237_0072.JPG 650804.026335 435593.217112 204.977722 -0.926404 -1.170858 17.073752
100_0237_0073.JPG 650795.134588 435615.702475 205.011052 -0.955593 -1.189026 17.456283
100_0237_0074.JPG 650786.318624 435638.029498 205.068311 -0.922640 -1.164760 17.788212
100_0237_0075.JPG 650777.550027 435660.279464 205.017747 -0.920048 -1.172050 17.624494
100_0237_0076.JPG 650768.588950 435682.830726 204.992808 -0.936269 -1.173317 17.970464
100_0237_0077.JPG 650759.819614 435705.000384 205.035040 -0.952184 -1.155274 18.041763
100_0237_0078.JPG 650750.770776 435727.543691 205.046441 -0.947195 -1.171955 18.036739
100_0237_0079.JPG 650741.919894 435749.861828 205.064087 -0.991629 -1.172275 17.661392
100_0237_0080.JPG 650733.060316 435772.271229 205.079280 -1.021101 -1.185098 17.828838
100_0237_0081.JPG 650724.205714 435794.571394 205.042168 -1.014352 -1.178228 18.184531
100_0237_0082.JPG 650715.365942 435816.924388 204.987070 -1.029420 -1.186972 18.207189
100_0237_0083.JPG 650706.422680 435839.327177 205.010794 -1.046241 -1.169780 18.377793
100_0237_0084.JPG 650697.565741 435861.602045 204.995569 -1.046502 -1.185021 17.948282
100_0237_0085.JPG 650688.576459 435884.089000 205.002963 -0.998743 -1.185829 17.821071
100_0237_0086.JPG 650679.655490 435906.351627 205.055320 -0.956834 -1.192076 17.432875
100_0237_0087.JPG 650670.972685 435928.623530 205.077832 -0.943335 -1.190448 17.781218
100_0237_0088.JPG 650661.943132 435951.089812 205.047404 -0.904072 -1.182422 18.675284
100_0237_0089.JPG 650653.033516 435973.436310 205.042457 -0.905212 -1.181476 18.446571
100_0237_0090.JPG 650644.148561 435995.814624 205.053635 -0.918745 -1.156560 17.741210
100_0237_0091.JPG 650635.161945 436018.333576 205.132880 -0.932798 -1.168834 17.772319
100_0237_0092.JPG 650626.254185 436040.564051 205.087772 -0.932333 -1.159572 17.668228
100_0237_0093.JPG 650617.346567 436062.981880 205.074234 -0.966523 -1.152068 17.670505
100_0237_0094.JPG 650608.372647 436085.325563 205.023284 -0.946579 -1.153627 17.995467
100_0237_0095.JPG 650599.538192 436107.682644 205.006605 -0.897493 -1.129627 17.879955
100_0237_0096.JPG 650590.506109 436130.180525 205.074548 -0.901392 -1.147371 18.010721
100_0237_0097.JPG 650581.706975 436152.392600 205.003063 -0.886013 -1.150204 18.171320
100_0237_0098.JPG 650572.734764 436174.792905 204.972309 -0.853941 -1.140774 18.392096
100_0237_0099.JPG 650563.931596 436196.975718 205.043193 -0.776257 -1.135256 18.108404
100_0237_0100.JPG 650555.063023 436219.347929 205.074031 -0.782066 -1.124503 18.309675
100_0237_0101.JPG 650546.109946 436241.837288 205.045811 -0.811094 -1.127211 18.524219
100_0237_0102.JPG 650537.268312 436264.063675 205.056297 -0.822861 -1.125036 18.404596
100_0237_0103.JPG 650528.398008 436286.466306 205.058713 -0.797957 -1.133718 18.310935
100_0237_0104.JPG 650519.501035 436308.882812 205.087120 -0.769764 -1.117125 18.116084
100_0237_0105.JPG 650510.645228 436331.031388 205.064968 -0.726317 -1.103459 18.126483
100_0237_0106.JPG 650504.721238 436345.780759 205.107769 -0.688961 -1.029963 19.371783
100_0237_0107.JPG 650510.092784 436349.404776 204.965043 -1.116345 -0.058448 -67.718296
100_0237_0108.JPG 650529.677356 436357.589915 205.129110 -1.055436 0.165214 -73.310808
100_0237_0109.JPG 650539.878330 436359.446296 205.098699 -0.738287 0.640828 -96.782747
100_0237_0110.JPG 650544.539104 436346.895965 205.035527 0.079191 0.720325 -156.111663
100_0237_0111.JPG 650551.539507 436328.300917 205.139228 0.199543 0.729802 -158.675558
100_0251_0001.JPG 650558.813958 436312.105693 207.488445 -0.091565 0.040009 -151.741904
100_0251_0002.JPG 650562.455043 436301.761357 207.361964 -0.058601 0.147311 -157.199906
100_0251_0003.JPG 650570.562027 436281.134993 207.393769 -0.093906 0.234161 -157.981521
100_0251_0004.JPG 650579.455443 436258.766353 207.415866 -0.089632 0.261966 -157.896672
100_0251_0005.JPG 650588.180572 436236.743176 207.408970 -0.155900 0.287076 -157.458456
100_0251_0006.JPG 650597.664404 436213.893562 207.498271 -0.246983 0.295829 -157.301132
100_0251_0007.JPG 650606.406967 436191.720650 207.380746 -0.260506 0.290043 -158.311928
100_0251_0008.JPG 650615.350358 436169.357591 207.393013 -0.296180 0.300133 -157.887238
100_0251_0009.JPG 650624.157728 436147.149508 207.444571 -0.325655 0.316186 -158.292967
100_0251_0010.JPG 650632.947722 436124.655637 207.465120 -0.350618 0.337535 -158.301098
100_0251_0011.JPG 650641.835723 436102.496241 207.418311 -0.343079 0.335232 -158.234729
100_0251_0012.JPG 650650.576015 436080.200434 207.355701 -0.388674 0.319983 -158.074019
100_0251_0013.JPG 650659.628520 436057.790330 207.362247 -0.371688 0.314950 -157.954797
100_0251_0014.JPG 650668.775641 436035.136809 207.463826 -0.370311 0.324835 -158.054325
100_0251_0015.JPG 650677.871177 436012.627211 207.454947 -0.338094 0.322356 -158.417549
100_0251_0016.JPG 650686.739651 435990.249887 207.306734 -0.335736 0.351286 -158.728751
100_0251_0017.JPG 650695.490948 435967.936018 207.341465 -0.287693 0.350212 -158.893329
100_0251_0018.JPG 650704.388939 435945.473234 207.367646 -0.255053 0.363128 -158.325480
100_0251_0019.JPG 650713.282006 435923.265978 207.390136 -0.215714 0.396478 -158.464714
100_0251_0020.JPG 650721.995763 435901.085697 207.334082 -0.185018 0.415563 -158.482349
100_0251_0021.JPG 650730.962726 435878.566545 207.364654 -0.174247 0.442186 -158.039111
100_0251_0022.JPG 650739.885171 435856.426614 207.394988 -0.119676 0.474405 -158.018739
100_0251_0023.JPG 650748.605978 435833.875303 207.298098 -0.040912 0.538358 -157.995630
100_0251_0024.JPG 650757.563605 435811.852386 207.353183 -0.005144 0.537128 -157.380492
100_0251_0025.JPG 650766.515364 435789.300537 207.414071 0.054594 0.579942 -157.657740
100_0251_0026.JPG 650775.388371 435767.027882 207.406277 0.033958 0.593104 -157.006829
100_0251_0027.JPG 650784.184762 435745.020010 207.357595 0.043351 0.635341 -157.266769
100_0251_0028.JPG 650792.990462 435722.758113 207.362877 -0.019266 0.650812 -156.948012
100_0251_0029.JPG 650801.800951 435700.634176 207.378680 0.008983 0.674096 -156.885479
100_0251_0030.JPG 650810.625329 435678.208789 207.393306 -0.011479 0.687212 -156.906661
100_0251_0031.JPG 650819.359888 435656.070877 207.409839 -0.024855 0.703532 -156.599467
100_0251_0032.JPG 650828.027029 435633.747970 207.391460 -0.050252 0.687827 -156.563218
100_0251_0033.JPG 650836.926533 435611.269189 207.418874 -0.043110 0.714996 -156.318204
100_0251_0034.JPG 650845.503535 435588.759991 207.398577 -0.053815 0.717875 -155.819903
100_0251_0035.JPG 650853.897007 435566.235294 207.386588 -0.006029 0.755922 -156.223035
100_0251_0036.JPG 650861.795634 435543.526132 207.381494 0.049666 0.781306 -157.340704
100_0251_0037.JPG 650869.204238 435520.626317 207.414830 0.084998 0.773762 -157.911033
100_0251_0038.JPG 650875.944033 435497.821983 207.411875 0.134284 0.766163 -159.375076
100_0251_0039.JPG 650882.620547 435474.657157 207.375989 0.154344 0.779585 -160.343407
100_0251_0040.JPG 650888.305245 435451.438827 207.341093 0.194854 0.781264 -161.960404
100_0251_0041.JPG 650893.160694 435428.238133 207.372448 0.230864 0.785354 -162.911067
100_0251_0042.JPG 650897.869563 435404.614325 207.413579 0.219626 0.819769 -164.168792
100_0251_0043.JPG 650901.971068 435380.955968 207.413254 0.237467 0.818879 -165.468227
100_0251_0044.JPG 650905.569238 435357.145949 207.365560 0.256088 0.819589 -167.293305
100_0251_0045.JPG 650908.357334 435333.437716 207.329165 0.277892 0.841738 -168.048973
100_0251_0046.JPG 650910.732933 435309.703724 207.378328 0.299701 0.843616 -169.076494
100_0251_0047.JPG 650912.531265 435285.448424 207.414064 0.305489 0.843723 -170.092976
100_0251_0048.JPG 650913.652554 435261.426127 207.402799 0.339572 0.810215 -171.644460
100_0251_0049.JPG 650914.227429 435237.456471 207.396169 0.357342 0.802341 -172.450917
100_0251_0050.JPG 650914.358589 435213.582485 207.426333 0.396245 0.775873 -173.183790
DJI_0252.JPG 650911.911471 435218.812175 207.250120 40.584508 15.842266 18.656947
DJI_0253.JPG 650884.328611 435293.480546 207.366363 40.607096 13.659037 16.342439
DJI_0254.JPG 650861.979944 435354.251229 207.513743 40.617961 13.128065 15.790685
DJI_0255.JPG 650840.184985 435413.556407 207.468667 40.669467 12.971637 15.610739
DJI_0256.JPG 650817.462084 435474.704116 207.366086 40.708007 12.987473 15.639555
DJI_0257.JPG 650798.140726 435526.985507 207.440437 40.882516 12.318906 14.835322
DJI_0258.JPG 650776.462666 435586.351040 207.438531 40.905074 12.462663 15.031762
DJI_0259.JPG 650755.460467 435643.317341 207.289279 40.845934 12.773316 15.382732
100_0260_0001.JPG 650211.055451 436982.317508 207.342723 0.350477 0.812834 -156.900378
100_0260_0002.JPG 650214.174205 436973.361587 207.338762 0.276302 0.785878 -156.676053
100_0260_0003.JPG 650221.417312 436954.763074 207.461706 0.167181 0.722831 -157.043072
100_0260_0004.JPG 650230.852983 436932.709324 207.520815 0.111481 0.666420 -156.613144
100_0260_0005.JPG 650240.203003 436909.559138 207.448367 0.108116 0.616428 -157.437519
100_0260_0006.JPG 650249.003625 436886.567487 207.428751 0.083818 0.605164 -157.935608
100_0260_0007.JPG 650258.067209 436863.833357 207.425155 -0.007860 0.580530 -157.888585
100_0260_0008.JPG 650267.374646 436840.581156 207.465310 -0.046127 0.577202 -158.266343
100_0260_0009.JPG 650276.430108 436817.987575 207.443553 -0.053564 0.563608 -158.340062
100_0260_0010.JPG 650285.548583 436795.317356 207.410627 -0.047789 0.521536 -158.700872
100_0260_0011.JPG 650294.619299 436772.408474 207.466931 -0.001723 0.489841 -159.192580
100_0260_0012.JPG 650303.782918 436749.383560 207.477163 -0.051242 0.461435 -158.594978
100_0260_0013.JPG 650313.193469 436726.312262 207.483485 -0.097234 0.430144 -158.786007
100_0260_0014.JPG 650322.261677 436703.381063 207.398193 -0.075016 0.408514 -159.840365
100_0260_0015.JPG 650331.107246 436680.685884 207.411473 -0.094794 0.432651 -159.854312
100_0260_0016.JPG 650339.900713 436658.210454 207.353906 -0.141324 0.426307 -159.236078
100_0260_0017.JPG 650348.985048 436635.493573 207.429780 -0.109948 0.451382 -159.423770
100_0260_0018.JPG 650358.137205 436612.560239 207.423522 -0.105370 0.452494 -159.525990
100_0260_0019.JPG 650367.186469 436589.849159 207.380190 -0.086753 0.448756 -159.422780
100_0260_0020.JPG 650376.384366 436566.961897 207.451859 -0.063133 0.448480 -159.438004
100_0260_0021.JPG 650385.610774 436543.879238 207.473558 -0.012106 0.468966 -159.329991
100_0260_0022.JPG 650394.572078 436521.407771 207.435484 0.027654 0.485414 -159.549852
100_0260_0023.JPG 650403.749905 436498.316888 207.474684 0.043068 0.517485 -159.506959
100_0260_0024.JPG 650412.806838 436475.260981 207.438500 0.023259 0.535072 -159.064120
100_0260_0025.JPG 650422.330496 436452.445381 207.464645 0.064607 0.563725 -159.443367
100_0260_0026.JPG 650431.173250 436429.586283 207.385579 0.072923 0.580923 -160.017336
100_0260_0027.JPG 650440.125377 436407.125493 207.398775 0.063051 0.644104 -159.058940
100_0260_0028.JPG 650449.280492 436384.498393 207.373959 0.095171 0.659964 -158.843882
100_0260_0029.JPG 650458.314009 436361.408751 207.440512 0.129133 0.695532 -159.007330
100_0260_0030.JPG 650467.431516 436338.650961 207.526047 0.206461 0.717598 -158.197026
100_0260_0031.JPG 650472.273109 436334.063229 207.383589 -0.552900 0.455177 -100.040355
100_0260_0032.JPG 650491.194606 436341.896643 207.312107 -0.853362 0.148108 -73.237862
100_0260_0033.JPG 650504.344349 436346.863172 207.500867 -0.876506 0.186351 -67.712361
100_0260_0034.JPG 650498.515375 436361.706835 207.331657 -0.319294 -0.937954 16.721867
100_0260_0035.JPG 650489.398760 436384.591691 207.272000 -0.312044 -1.040570 19.463701
100_0260_0036.JPG 650480.273230 436407.188667 207.322371 -0.295056 -1.075393 19.686628
100_0260_0037.JPG 650471.030764 436430.091768 207.435732 -0.304197 -1.071786 19.283999
100_0260_0038.JPG 650462.042536 436453.013439 207.494515 -0.323568 -1.067324 18.763548
100_0260_0039.JPG 650452.979444 436475.907799 207.500952 -0.356457 -1.073383 19.025802
100_0260_0040.JPG 650443.830332 436498.797095 207.418731 -0.412441 -1.081031 18.784057
100_0260_0041.JPG 650434.658837 436521.877564 207.386570 -0.391445 -1.056462 19.072295
100_0260_0042.JPG 650425.570193 436544.522315 207.367243 -0.396763 -1.074938 19.137546
100_0260_0043.JPG 650416.380070 436567.606794 207.375838 -0.407026 -1.060692 18.859560
100_0260_0044.JPG 650407.333023 436590.338580 207.392521 -0.400549 -1.042361 18.691078
100_0260_0045.JPG 650398.214522 436613.175015 207.365716 -0.423774 -1.039774 18.550845
100_0260_0046.JPG 650389.078218 436636.196127 207.381926 -0.435448 -1.030726 18.602792
100_0260_0047.JPG 650380.022296 436658.953229 207.417163 -0.396603 -1.021187 18.732870
100_0260_0048.JPG 650370.891600 436681.939975 207.436976 -0.368968 -1.051501 18.888045
100_0260_0049.JPG 650361.841018 436704.686986 207.429727 -0.381670 -1.061586 19.044499
100_0260_0050.JPG 650352.677252 436727.738043 207.402015 -0.420938 -1.071842 19.178495
100_0260_0051.JPG 650343.645142 436750.587871 207.431264 -0.468345 -1.125431 19.481944
100_0260_0052.JPG 650334.531976 436773.327266 207.491958 -0.458062 -1.101239 19.287872
100_0260_0053.JPG 650325.294460 436796.423596 207.518373 -0.523313 -1.109835 19.744375
100_0260_0054.JPG 650316.170385 436819.191368 207.459287 -0.614631 -1.105255 19.921140
100_0260_0055.JPG 650307.032079 436841.977736 207.391388 -0.598852 -1.119744 20.635329
100_0260_0056.JPG 650297.851227 436865.094853 207.366269 -0.624760 -1.115634 20.793592
100_0260_0057.JPG 650288.826856 436887.919990 207.404604 -0.625175 -1.107343 20.868849
100_0260_0058.JPG 650279.691509 436910.975448 207.393976 -0.617600 -1.121320 21.113321
100_0260_0059.JPG 650270.534250 436933.721227 207.412311 -0.594526 -1.117826 21.142535
100_0260_0060.JPG 650261.477342 436956.641881 207.448832 -0.621873 -1.137569 21.548940
100_0260_0061.JPG 650252.436692 436979.415385 207.517170 -0.610201 -1.130108 21.186915
100_0260_0062.JPG 650245.915836 436996.287295 207.493071 -0.610638 -1.097982 22.793356
100_0260_0063.JPG 650254.604391 437000.984716 207.397697 -1.039956 -0.147401 -64.920948
100_0260_0064.JPG 650276.044816 437009.488799 207.541171 -0.994357 0.018470 -69.842802
100_0260_0065.JPG 650281.331536 437007.220739 207.351512 -0.190327 0.637169 -142.392455
100_0260_0066.JPG 650288.102276 436990.812235 207.430371 0.084911 0.583000 -155.767535
100_0260_0067.JPG 650297.184092 436969.017749 207.536685 0.209153 0.637479 -157.307133
100_0260_0068.JPG 650306.272190 436945.967835 207.506632 0.284078 0.701961 -157.695293
100_0260_0069.JPG 650315.269801 436923.049902 207.412863 0.343847 0.739797 -158.008780
100_0260_0070.JPG 650324.303160 436900.224367 207.424379 0.375800 0.782777 -157.827348
100_0260_0071.JPG 650333.379163 436877.125721 207.414749 0.405490 0.819263 -157.557952
100_0260_0072.JPG 650342.428675 436854.549131 207.437812 0.432639 0.853977 -157.910223
100_0260_0073.JPG 650351.599128 436831.396559 207.465254 0.500843 0.895638 -158.329516
100_0260_0074.JPG 650360.625773 436808.610832 207.464447 0.548214 0.892899 -157.678245
100_0260_0075.JPG 650369.905963 436785.528500 207.467847 0.603461 0.882781 -158.107643
100_0260_0076.JPG 650378.966993 436762.828869 207.398715 0.602655 0.889221 -158.154347
100_0260_0077.JPG 650388.162848 436739.948863 207.418367 0.559574 0.851329 -158.376821
100_0260_0078.JPG 650397.375593 436717.129063 207.488756 0.594136 0.845194 -158.671371
100_0260_0079.JPG 650406.469423 436694.107920 207.436899 0.643508 0.853805 -159.298186
100_0260_0080.JPG 650415.395251 436671.264752 207.373683 0.667116 0.866071 -158.524434
100_0260_0081.JPG 650424.353822 436648.571922 207.412230 0.695512 0.886722 -158.510015
100_0260_0082.JPG 650433.521216 436625.495503 207.445381 0.640894 0.877541 -158.468673
100_0260_0083.JPG 650442.591932 436602.900775 207.404270 0.671297 0.905569 -158.130923
100_0260_0084.JPG 650451.640576 436580.026177 207.446559 0.685036 0.902171 -158.423583
100_0260_0085.JPG 650460.852554 436556.928808 207.433799 0.679972 0.903165 -157.772515
100_0260_0086.JPG 650469.869152 436534.209077 207.348402 0.706886 0.877541 -157.945167
100_0260_0087.JPG 650479.222834 436511.419176 207.399159 0.684632 0.875985 -157.960284
100_0260_0088.JPG 650488.171077 436488.685577 207.407304 0.700471 0.880940 -158.044541
100_0260_0089.JPG 650497.326885 436465.721085 207.390345 0.708946 0.873179 -157.790778
100_0260_0090.JPG 650506.297014 436443.092666 207.412654 0.685121 0.867084 -157.519436
100_0260_0091.JPG 650515.570845 436419.988250 207.431001 0.666635 0.864235 -157.173011
100_0260_0092.JPG 650524.526405 436397.160162 207.432484 0.613144 0.867024 -157.015003
100_0260_0093.JPG 650533.729441 436374.181112 207.455387 0.575709 0.918279 -156.739420
100_0260_0094.JPG 650538.912198 436359.729290 207.409484 0.654512 0.891284 -156.607418
DJI_0261.JPG 650517.184614 436380.151758 207.307973 39.897621 23.735077 27.154265
DJI_0262.JPG 650500.113823 436402.194694 207.222230 40.198498 22.669599 25.876110
DJI_0263.JPG 650483.717525 436424.702696 207.315169 39.984777 22.948447 26.225879
DJI_0264.JPG 650467.143617 436447.521074 207.388745 39.922333 22.863856 26.150751
DJI_0265.JPG 650451.515152 436469.657104 207.393760 39.979059 22.664069 25.896759
DJI_0266.JPG 650436.027356 436491.791379 207.410882 39.851057 22.831835 26.114818
DJI_0267.JPG 650421.024044 436513.273969 207.370517 39.869777 22.791784 26.019264
DJI_0268.JPG 650405.280955 436535.826121 207.341381 39.844919 22.737664 25.972342
DJI_0269.JPG 650338.386549 436516.751936 207.333840 66.405334 -15.397815 -5.933803
DJI_0270.JPG 650338.163029 436516.708326 207.489766 63.136304 -14.561908 -6.618678
