imageName, cameraIndex, cameraName, X_opt, Y_opt, Z_opt, X_gps, Y_gps, Z_gps, X_acc, Y_acc, Z_acc, Omega, Phi, Kappa, X_uncertainty, Y_uncertainty, Z_uncertainty, Omega_uncertainty, Phi_uncertainty, Kappa_uncertainty, inlierProb
100_0162_0074.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650524.164096, 432136.507712, 211.927570, 650524.151698, 432136.518069, 211.898156, 0.013645, 0.013645, 0.027390, -1.135321, -0.765135, -7.411964, 0.007836, 0.007436, 0.014722, 0.010993, 0.011906, 0.013789, 0.999999
100_0162_0075.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650527.036666, 432161.204801, 211.913530, 650527.024888, 432161.215187, 211.879059, 0.013635, 0.013635, 0.027370, -1.149291, -0.729241, -7.017556, 0.007833, 0.007439, 0.014946, 0.011206, 0.012149, 0.014799, 0.999999
100_0162_0076.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650529.807285, 432185.552062, 211.905895, 650529.795262, 432185.563077, 211.881952, 0.013565, 0.013565, 0.027280, -1.178990, -0.771367, -6.386936, 0.007811, 0.007416, 0.015086, 0.011337, 0.012286, 0.014689, 0.999999
100_0162_0077.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650532.654607, 432210.104172, 211.921739, 650532.642041, 432210.114150, 211.896847, 0.013530, 0.013530, 0.027250, -1.139708, -0.789575, -5.951194, 0.007800, 0.007402, 0.014858, 0.011245, 0.012195, 0.013814, 0.999999
100_0162_0078.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650535.498585, 432234.421783, 211.932030, 650535.486213, 432234.430257, 211.902747, 0.013455, 0.013455, 0.027180, -1.131347, -0.798431, -5.487102, 0.007769, 0.007373, 0.014734, 0.011137, 0.012277, 0.014364, 0.999999
100_0162_0079.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650538.467636, 432259.094074, 211.966243, 650538.455855, 432259.105549, 211.946655, 0.013445, 0.013445, 0.027170, -1.115714, -0.819170, -5.435870, 0.007766, 0.007367, 0.014531, 0.011118, 0.012280, 0.014441, 0.999999
100_0162_0080.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650541.395248, 432283.475815, 211.962306, 650541.382465, 432283.485942, 211.919555, 0.013775, 0.013775, 0.027450, -1.128840, -0.809465, -4.946038, 0.007862, 0.007475, 0.014732, 0.011167, 0.012435, 0.013822, 0.999999
100_0162_0081.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650544.134966, 432307.970550, 211.911927, 650544.123300, 432307.981322, 211.897461, 0.013795, 0.013795, 0.027450, -1.093712, -0.786143, -4.446267, 0.007886, 0.007495, 0.015068, 0.011208, 0.012497, 0.015533, 0.999999
100_0162_0082.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650546.905678, 432332.386698, 211.878162, 650546.893342, 432332.397221, 211.854354, 0.013700, 0.013700, 0.027350, -1.103068, -0.793071, -3.883183, 0.007850, 0.007457, 0.014879, 0.010938, 0.012259, 0.014089, 0.999999
100_0162_0083.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650549.734992, 432356.737147, 211.920138, 650549.722894, 432356.746909, 211.886258, 0.013705, 0.013705, 0.027350, -1.040175, -0.842670, -3.680541, 0.007852, 0.007459, 0.014863, 0.010595, 0.012048, 0.014191, 0.999999
100_0162_0084.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650552.625898, 432381.384230, 211.942642, 650552.614482, 432381.395162, 211.920173, 0.013645, 0.013645, 0.027280, -1.008733, -0.842971, -3.237559, 0.007835, 0.007440, 0.014851, 0.010275, 0.011553, 0.013771, 0.999999
100_0162_0085.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650555.459267, 432405.698411, 211.933504, 650555.446986, 432405.707857, 211.916066, 0.013715, 0.013715, 0.027340, -0.976333, -0.857904, -2.812605, 0.007854, 0.007451, 0.014656, 0.009942, 0.011125, 0.012443, 0.999999
100_0162_0086.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650558.305682, 432430.205336, 211.924901, 650558.292808, 432430.215668, 211.900965, 0.014370, 0.014370, 0.027880, -0.970719, -0.860253, -2.566461, 0.008060, 0.007669, 0.014685, 0.009785, 0.010768, 0.011586, 0.999999
100_0162_0087.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650561.206847, 432454.523512, 211.953621, 650561.194165, 432454.533521, 211.933863, 0.015155, 0.015155, 0.028610, -0.955728, -0.856048, -1.863977, 0.008310, 0.007937, 0.014762, 0.009774, 0.010601, 0.011732, 0.999999
100_0162_0088.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650563.991411, 432479.124752, 211.940225, 650563.979535, 432479.135345, 211.911777, 0.013445, 0.013445, 0.027060, -0.982434, -0.904681, -1.454111, 0.007764, 0.007371, 0.014590, 0.009576, 0.010223, 0.011526, 0.999999
100_0162_0089.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650566.979326, 432503.580566, 212.008503, 650566.966860, 432503.591768, 211.973688, 0.013450, 0.013450, 0.027050, -0.956813, -0.938517, -1.000917, 0.007766, 0.007368, 0.014513, 0.009511, 0.009980, 0.011427, 0.999999
100_0162_0090.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650569.837800, 432528.144574, 211.963823, 650569.826209, 432528.155632, 211.932590, 0.014200, 0.014200, 0.027680, -0.938150, -0.928402, -0.779358, 0.008001, 0.007616, 0.014561, 0.009360, 0.009756, 0.010798, 0.999999
100_0162_0091.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650572.716589, 432552.400544, 211.952314, 650572.706258, 432552.411050, 211.927493, 0.013805, 0.013805, 0.027360, -0.930580, -0.944902, -0.123874, 0.007873, 0.007484, 0.014426, 0.009156, 0.009511, 0.010608, 0.999999
100_0162_0092.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650575.504645, 432577.043158, 211.911571, 650575.492198, 432577.053086, 211.888412, 0.014925, 0.014925, 0.028350, -0.922663, -0.975826, 0.420300, 0.008223, 0.007854, 0.014467, 0.009003, 0.009460, 0.010237, 0.999999
100_0162_0093.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650578.413237, 432601.438278, 211.973451, 650578.402526, 432601.448499, 211.927312, 0.016005, 0.016005, 0.029330, -0.923551, -0.941053, 0.833598, 0.008578, 0.008219, 0.014582, 0.008964, 0.009389, 0.010309, 0.999999
100_0162_0094.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650581.254932, 432625.999069, 211.955159, 650581.242647, 432626.008715, 211.931229, 0.013640, 0.013640, 0.027170, -0.874960, -0.923379, 1.544460, 0.007817, 0.007428, 0.014361, 0.008688, 0.009122, 0.009978, 0.999999
100_0162_0095.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650584.106548, 432650.327084, 211.941931, 650584.095410, 432650.337509, 211.908131, 0.013665, 0.013665, 0.027200, -0.898837, -0.906356, 1.630389, 0.007830, 0.007439, 0.014472, 0.008651, 0.009093, 0.010487, 0.999999
100_0162_0096.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650586.849746, 432674.918554, 211.932588, 650586.838587, 432674.928830, 211.913041, 0.013615, 0.013615, 0.027150, -0.887676, -0.884111, 1.497989, 0.007812, 0.007419, 0.014408, 0.008500, 0.008898, 0.009828, 0.999999
100_0162_0097.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650589.660539, 432699.414166, 211.902863, 650589.647948, 432699.423233, 211.869944, 0.014035, 0.014035, 0.027980, -0.949333, -0.828182, -2.314760, 0.007940, 0.007557, 0.014505, 0.008434, 0.008789, 0.009854, 0.999999
100_0162_0098.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650592.445868, 432723.775659, 211.919504, 650592.434313, 432723.787142, 211.904862, 0.014345, 0.014345, 0.028170, -0.946186, -0.823546, -3.018093, 0.008028, 0.007658, 0.014364, 0.008092, 0.008529, 0.009250, 0.999999
100_0162_0099.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650595.349525, 432748.242928, 212.018019, 650595.338460, 432748.253481, 211.981761, 0.013860, 0.013860, 0.027650, -0.934088, -0.846667, -2.662037, 0.007872, 0.007494, 0.014304, 0.007627, 0.008172, 0.008893, 0.999999
100_0162_0100.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650598.246890, 432772.623467, 211.987818, 650598.235571, 432772.633074, 211.964680, 0.014195, 0.014195, 0.027910, -0.957753, -0.861257, -2.694314, 0.007961, 0.007600, 0.014197, 0.007264, 0.007837, 0.008370, 0.999999
100_0162_0101.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650601.070301, 432797.134343, 211.981935, 650601.057742, 432797.143329, 211.957581, 0.014165, 0.014165, 0.027840, -0.945086, -0.877434, -2.292346, 0.007938, 0.007573, 0.013963, 0.006803, 0.007395, 0.007676, 0.999999
100_0162_0102.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650603.988785, 432818.681358, 211.989823, 650603.976143, 432818.692483, 211.966400, 0.014065, 0.014065, 0.027690, -0.936526, -0.872715, -1.472063, 0.007894, 0.007534, 0.013897, 0.006553, 0.007049, 0.007527, 0.999999
100_0162_0103.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650606.380902, 432829.328867, 211.955870, 650606.368748, 432829.340452, 211.916808, 0.014700, 0.014700, 0.028200, -1.118805, -0.658275, -25.723440, 0.008091, 0.007723, 0.013882, 0.006720, 0.006690, 0.007408, 0.999999
100_0162_0104.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650619.651564, 432828.794986, 211.973442, 650619.639342, 432828.807212, 211.943942, 0.014550, 0.014550, 0.027960, -0.969004, 0.124487, -91.643197, 0.008086, 0.007651, 0.013866, 0.006197, 0.006857, 0.007090, 0.999999
100_0162_0105.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650639.702549, 432825.636408, 212.153455, 650639.688828, 432825.645779, 212.122079, 0.014710, 0.014710, 0.028210, -0.803802, 0.686002, -95.842198, 0.008133, 0.007706, 0.013952, 0.006328, 0.007024, 0.007381, 0.999999
100_0162_0106.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650641.057639, 432818.598642, 211.923087, 650641.044908, 432818.608648, 211.896837, 0.013945, 0.013945, 0.027690, 0.391079, 0.602632, -175.332568, 0.007895, 0.007509, 0.014122, 0.006626, 0.006885, 0.008088, 0.999999
100_0162_0107.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650638.980579, 432799.316374, 211.924996, 650638.968251, 432799.328505, 211.886126, 0.013950, 0.013950, 0.027480, 0.653029, 0.494484, 175.908282, 0.007895, 0.007511, 0.014057, 0.006841, 0.007174, 0.008122, 0.999999
100_0162_0108.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650636.221637, 432776.466328, 211.918948, 650636.209841, 432776.476745, 211.896275, 0.013830, 0.013830, 0.027430, 0.781342, 0.384547, 173.415053, 0.007866, 0.007487, 0.014343, 0.007323, 0.007583, 0.008813, 0.999999
100_0162_0109.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650633.635146, 432751.697380, 211.905120, 650633.621979, 432751.707674, 211.875352, 0.014695, 0.014695, 0.028100, 0.872173, 0.337649, 172.730309, 0.008137, 0.007775, 0.014544, 0.007969, 0.008066, 0.009701, 0.999999
100_0162_0110.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650630.861456, 432726.692178, 211.927961, 650630.849306, 432726.701275, 211.907427, 0.014790, 0.014790, 0.028090, 1.021344, 0.339561, 171.468992, 0.008168, 0.007801, 0.014661, 0.008407, 0.008365, 0.010026, 0.999999
100_0162_0111.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650627.970924, 432702.670241, 211.918809, 650627.958843, 432702.680379, 211.893532, 0.013670, 0.013670, 0.027260, 1.075888, 0.334149, 171.769780, 0.007814, 0.007431, 0.014480, 0.008678, 0.008410, 0.010094, 0.999999
100_0162_0112.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650624.974236, 432678.035346, 211.974918, 650624.962028, 432678.044346, 211.960608, 0.013515, 0.013515, 0.026990, 1.142530, 0.350891, 172.683612, 0.007770, 0.007393, 0.014547, 0.009196, 0.008693, 0.011384, 0.999999
100_0162_0113.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650622.060122, 432653.740368, 211.939220, 650622.048949, 432653.750801, 211.928698, 0.013785, 0.013785, 0.027100, 1.195727, 0.357563, 173.124953, 0.007852, 0.007474, 0.014533, 0.009248, 0.008689, 0.010571, 0.999999
100_0162_0114.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650619.260967, 432629.065320, 211.946736, 650619.248987, 432629.074306, 211.928790, 0.013750, 0.013750, 0.027010, 1.221109, 0.323882, 172.404225, 0.007843, 0.007462, 0.014505, 0.009224, 0.008807, 0.010575, 0.999999
100_0162_0115.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650616.462284, 432604.674132, 211.950080, 650616.449982, 432604.685279, 211.929884, 0.014075, 0.014075, 0.027320, 1.242862, 0.325019, 172.218245, 0.007942, 0.007573, 0.014520, 0.009443, 0.008951, 0.011010, 0.999999
100_0162_0116.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650613.585318, 432580.350529, 211.927767, 650613.574140, 432580.361952, 211.906978, 0.013670, 0.013670, 0.026940, 1.285979, 0.295115, 171.685067, 0.007815, 0.007435, 0.014456, 0.009467, 0.009019, 0.010557, 0.999999
100_0162_0117.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650610.812171, 432555.710267, 211.957383, 650610.799892, 432555.720236, 211.943068, 0.014070, 0.014070, 0.027210, 1.282293, 0.301410, 171.482162, 0.007940, 0.007573, 0.014640, 0.009893, 0.009174, 0.011063, 0.999999
100_0162_0118.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650607.860091, 432531.143156, 211.951709, 650607.848746, 432531.153590, 211.928164, 0.013960, 0.013960, 0.027120, 1.268681, 0.283791, 171.113243, 0.007909, 0.007542, 0.014841, 0.010289, 0.009324, 0.011714, 0.999999
100_0162_0119.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650604.937857, 432507.094447, 211.918032, 650604.924312, 432507.103895, 211.895259, 0.014000, 0.014000, 0.027140, 1.228184, 0.276896, 170.757277, 0.007922, 0.007554, 0.014818, 0.010487, 0.009466, 0.011729, 0.999999
100_0162_0120.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650602.110712, 432482.559264, 211.917588, 650602.098791, 432482.568831, 211.900363, 0.013925, 0.013925, 0.027100, 1.235806, 0.263682, 171.059248, 0.007894, 0.007531, 0.014768, 0.010904, 0.009614, 0.012420, 0.999999
100_0162_0121.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650599.204923, 432458.039656, 211.975578, 650599.192158, 432458.049890, 211.938456, 0.013895, 0.013895, 0.027040, 1.239854, 0.222616, 170.789291, 0.007877, 0.007504, 0.014527, 0.010751, 0.009661, 0.011663, 0.999999
100_0162_0122.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650596.374786, 432433.497999, 211.960891, 650596.362913, 432433.508542, 211.930545, 0.013730, 0.013730, 0.026940, 1.210448, 0.207390, 171.003854, 0.007833, 0.007458, 0.014575, 0.011083, 0.010145, 0.012903, 0.999999
100_0162_0123.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650593.518946, 432409.009007, 211.983647, 650593.507138, 432409.018947, 211.958632, 0.013885, 0.013885, 0.027030, 1.148350, 0.187129, 170.667203, 0.007881, 0.007503, 0.014534, 0.011336, 0.010337, 0.013264, 0.999999
100_0162_0124.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650590.684518, 432384.449321, 211.927435, 650590.672623, 432384.458905, 211.902732, 0.013745, 0.013745, 0.026880, 1.148597, 0.183942, 170.266129, 0.007842, 0.007470, 0.014770, 0.012012, 0.010830, 0.015178, 0.999999
100_0162_0125.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650587.778125, 432360.059311, 211.941351, 650587.765796, 432360.069783, 211.926825, 0.013975, 0.013975, 0.027140, 1.141504, 0.173790, 170.149270, 0.007917, 0.007544, 0.014702, 0.012454, 0.010968, 0.015255, 0.999999
100_0162_0126.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650585.001146, 432335.733476, 211.963562, 650584.989464, 432335.743293, 211.946939, 0.013650, 0.013650, 0.026810, 1.055979, 0.181566, 170.378476, 0.007818, 0.007439, 0.014730, 0.012798, 0.011614, 0.016048, 0.999999
100_0162_0127.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650582.177747, 432310.952554, 211.991759, 650582.165230, 432310.964131, 211.975017, 0.013660, 0.013660, 0.026780, 1.039422, 0.161756, 169.606500, 0.007816, 0.007442, 0.014870, 0.013051, 0.011612, 0.015963, 0.999999
100_0162_0128.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650579.374497, 432286.672065, 211.938359, 650579.362516, 432286.683219, 211.907121, 0.014800, 0.014800, 0.027710, 1.021267, 0.170104, 170.133497, 0.008180, 0.007820, 0.015171, 0.013184, 0.011816, 0.015330, 0.999999
100_0162_0129.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650576.519770, 432262.016275, 211.951963, 650576.507673, 432262.026778, 211.919214, 0.013960, 0.013960, 0.027030, 1.021404, 0.175692, 169.670811, 0.007896, 0.007538, 0.014889, 0.012751, 0.011759, 0.014991, 0.999999
100_0162_0130.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650573.659256, 432237.665735, 211.950780, 650573.647483, 432237.676160, 211.924313, 0.013965, 0.013965, 0.026930, 0.999245, 0.208968, 169.806586, 0.007914, 0.007539, 0.014990, 0.012934, 0.011865, 0.015772, 0.999999
100_0162_0131.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650570.682966, 432213.263127, 211.901463, 650570.669865, 432213.272583, 211.877423, 0.013870, 0.013870, 0.026880, 0.957833, 0.220972, 170.010985, 0.007889, 0.007516, 0.014976, 0.013297, 0.011800, 0.016301, 0.999999
100_0162_0132.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650568.014950, 432188.809579, 211.926930, 650568.004560, 432188.819627, 211.906525, 0.013805, 0.013805, 0.026830, 0.949436, 0.210660, 170.163888, 0.007868, 0.007498, 0.014885, 0.013621, 0.011880, 0.016546, 0.999999
100_0162_0133.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650565.222841, 432164.234707, 211.980992, 650565.212355, 432164.245433, 211.966612, 0.014625, 0.014625, 0.027500, 0.982994, 0.231889, 170.407663, 0.008119, 0.007767, 0.014765, 0.013125, 0.011838, 0.016004, 0.999999
100_0162_0134.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650562.368685, 432139.609405, 211.986009, 650562.356403, 432139.619886, 211.961709, 0.015630, 0.015630, 0.028380, 1.018365, 0.287825, 170.167815, 0.008432, 0.008105, 0.014939, 0.012787, 0.011611, 0.015440, 0.999999
100_0162_0135.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650559.650225, 432115.347809, 211.908430, 650559.637334, 432115.356957, 211.890827, 0.016325, 0.016325, 0.029020, 1.030846, 0.306314, 169.897208, 0.008653, 0.008343, 0.015002, 0.012944, 0.011451, 0.015186, 0.999999
100_0162_0136.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650556.644762, 432091.047622, 211.927239, 650556.631465, 432091.057640, 211.894923, 0.013560, 0.013560, 0.026600, 1.049797, 0.296099, 169.487406, 0.007785, 0.007412, 0.014767, 0.012967, 0.011155, 0.015536, 0.999999
100_0162_0137.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650553.619847, 432066.372617, 211.930698, 650553.607971, 432066.383825, 211.907016, 0.013580, 0.013580, 0.026590, 1.071267, 0.337846, 170.660231, 0.007791, 0.007415, 0.014824, 0.012605, 0.010870, 0.014665, 0.999999
100_0162_0138.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650550.965649, 432042.141131, 211.964333, 650550.955068, 432042.150703, 211.945131, 0.013920, 0.013920, 0.026870, 1.079176, 0.395642, 169.733549, 0.007888, 0.007522, 0.014659, 0.011932, 0.010482, 0.013386, 0.999999
100_0162_0139.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650548.184900, 432017.433481, 211.970040, 650548.172364, 432017.443917, 211.949232, 0.014770, 0.014770, 0.027610, 1.138761, 0.430065, 169.724406, 0.008163, 0.007818, 0.014895, 0.012080, 0.010753, 0.014945, 0.999999
100_0162_0140.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650545.178946, 431993.335819, 211.917821, 650545.168013, 431993.345557, 211.898343, 0.015480, 0.015480, 0.028230, 1.124098, 0.466201, 170.640682, 0.008389, 0.008057, 0.014938, 0.011513, 0.010673, 0.013819, 0.999999
100_0162_0141.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650542.088318, 431968.999731, 211.922748, 650542.076691, 431969.009708, 211.916447, 0.013865, 0.013865, 0.026820, 1.085120, 0.482017, 171.022920, 0.007872, 0.007514, 0.014570, 0.010840, 0.010103, 0.012491, 0.999999
100_0162_0142.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650539.166975, 431944.640049, 211.928875, 650539.154889, 431944.651115, 211.895565, 0.014240, 0.014240, 0.027070, 1.039712, 0.476001, 172.144646, 0.007986, 0.007632, 0.014425, 0.010401, 0.009884, 0.011664, 0.999999
100_0162_0143.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650536.434576, 431920.072207, 211.893826, 650536.421661, 431920.081815, 211.874664, 0.013835, 0.013835, 0.026740, 1.064817, 0.466558, 172.270188, 0.007859, 0.007496, 0.014381, 0.010282, 0.009693, 0.011489, 0.999999
100_0162_0144.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650533.708562, 431895.641249, 211.869658, 650533.697664, 431895.651877, 211.846780, 0.014160, 0.014160, 0.026990, 1.034850, 0.492810, 171.681200, 0.007959, 0.007601, 0.014471, 0.010492, 0.009442, 0.011618, 0.999999
100_0162_0145.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650530.739166, 431871.236000, 211.873280, 650530.729201, 431871.245541, 211.862885, 0.013760, 0.013760, 0.026630, 0.959282, 0.489332, 172.046635, 0.007844, 0.007470, 0.014708, 0.010803, 0.009169, 0.011594, 0.999999
100_0162_0146.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650527.746935, 431848.162561, 211.924862, 650527.734244, 431848.173598, 211.898034, 0.013700, 0.013700, 0.026580, 0.881242, 0.512245, 172.585054, 0.007825, 0.007457, 0.014831, 0.011147, 0.008974, 0.012308, 0.999999
100_0162_0147.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650525.126089, 431824.877379, 211.916639, 650525.114131, 431824.887243, 211.893188, 0.013645, 0.013645, 0.026530, 0.870144, 0.508617, 173.051044, 0.007818, 0.007445, 0.015218, 0.011561, 0.008928, 0.013681, 0.999999
100_0162_0148.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650522.338393, 431800.781828, 211.910635, 650522.326243, 431800.792296, 211.888311, 0.014385, 0.014385, 0.027210, 0.829082, 0.525074, 173.070672, 0.008048, 0.007691, 0.015331, 0.011066, 0.008695, 0.013235, 0.999999
100_0162_0149.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650519.682248, 431775.909886, 211.928968, 650519.670966, 431775.919371, 211.902406, 0.014825, 0.014825, 0.027480, 0.844013, 0.529693, 173.563779, 0.008185, 0.007839, 0.015275, 0.010418, 0.008450, 0.013492, 0.999999
100_0162_0150.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650516.914331, 431751.054727, 211.894714, 650516.901878, 431751.064683, 211.871504, 0.013875, 0.013875, 0.026660, 0.902105, 0.502077, 172.948635, 0.007888, 0.007511, 0.014986, 0.009403, 0.008079, 0.013323, 0.999999
100_0162_0151.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650513.974888, 431726.685975, 211.921682, 650513.962766, 431726.696337, 211.893610, 0.014035, 0.014035, 0.026710, 0.891415, 0.470808, 173.095259, 0.007940, 0.007564, 0.014802, 0.008851, 0.007750, 0.013111, 0.999999
100_0162_0152.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650511.133933, 431702.475605, 211.928394, 650511.120626, 431702.485428, 211.904722, 0.013770, 0.013770, 0.026580, 0.914122, 0.466970, 173.202475, 0.007861, 0.007478, 0.014776, 0.007913, 0.007310, 0.012420, 0.999999
100_0162_0153.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650508.276848, 431678.229080, 211.924374, 650508.264125, 431678.240096, 211.900848, 0.014545, 0.014545, 0.027060, 0.885933, 0.451553, 173.274145, 0.008082, 0.007721, 0.014410, 0.005965, 0.006541, 0.009362, 0.999999
100_0162_0154.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650505.395881, 431654.052047, 211.893174, 650505.386290, 431654.065217, 211.874959, 0.014080, 0.014080, 0.026690, 0.886368, 0.465067, 173.117859, 0.007863, 0.007544, 0.014262, 0.005994, 0.005640, 0.008981, 0.999999
100_0162_0155.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650503.087762, 431633.770360, 212.017737, 650503.075403, 431633.779925, 211.993226, 0.013590, 0.013590, 0.026290, 0.902012, 0.464477, 172.965234, 0.007719, 0.007406, 0.014129, 0.006101, 0.005178, 0.009423, 0.999999
DJI_0163.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650483.210023, 431648.664668, 212.008920, 650483.198464, 431648.676454, 211.980512, 0.014545, 0.014545, 0.027300, 44.025844, 2.898531, 4.677158, 0.008076, 0.007538, 0.015812, 0.007082, 0.011592, 0.006814, 0.999999
DJI_0164.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650478.055202, 431683.822104, 212.035176, 650478.042752, 431683.833553, 212.011679, 0.013785, 0.013785, 0.026660, 43.918924, 2.278960, 3.761854, 0.007852, 0.007377, 0.015599, 0.007464, 0.012781, 0.007206, 0.999999
DJI_0165.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650476.593431, 431718.044195, 212.243596, 650476.582609, 431718.053342, 212.218869, 0.014130, 0.014130, 0.026840, 43.867366, 2.144461, 3.487704, 0.007957, 0.007483, 0.015601, 0.007728, 0.012903, 0.007559, 0.999999
DJI_0166.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650478.768591, 431760.798085, 212.191856, 650478.757457, 431760.810078, 212.166392, 0.013875, 0.013875, 0.026600, 43.820531, 1.961908, 3.192739, 0.007874, 0.007414, 0.015555, 0.008723, 0.013885, 0.008239, 0.999999
DJI_0167.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650482.084550, 431795.086755, 212.207774, 650482.071949, 431795.098380, 212.181626, 0.014845, 0.014845, 0.027350, 43.815108, 1.779198, 2.918400, 0.008168, 0.007684, 0.015701, 0.009505, 0.013287, 0.008609, 0.999999
DJI_0168.JPG, 0, FC6310R_8.8_5472x3648 (RGB)(1), 650485.003516, 431823.683273, 212.147144, 650484.990454, 431823.691067, 212.121674, 0.015585, 0.015585, 0.027920, 43.869081, 1.990147, 3.109344, 0.008429, 0.008011, 0.015691, 0.010590, 0.016864, 0.009760, 0.999999
